season,id,name,short_name,description,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,start_date,end_date,venue_id,venue_name,home_captain,away_captain,pom,points,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,highlights,home_key_batsman,home_key_bowler,home_playx1,away_playx1,away_key_batsman,away_key_bowler,match_days,umpire1,umpire2,tv_umpire,referee,reserve_umpire
2022,1304057,Chennai Super Kings v Punjab Kings,CSK v PBKS,"11th Match (N), Indian Premier League at Mumbai, Apr 3 2022",CSK,PBKS,CSK,BOWL FIRST,180/8,126,126,180/8,PBKS,Punjab Kings won by 54 runs,2022-04-03T14:00Z,2022-04-04T23:59Z,58317,"Brabourne Stadium, Mumbai",Ravindra Jadeja,Mayank Agarwal,Liam Livingstone,"Punjab Kings 2, Chennai Super Kings 0",False,18,126,10,16,20,180,8,23,"All-round Livingstone consigns CSK to third straight loss. Allrounder's 60 lifted Punjab Kings to 180, and Super Kings fell apart in the chase","Shivam Dube,MS Dhoni","Chris Jordan,Dwaine Pretorius","Robin Uthappa (UKN),Ruturaj Gaikwad (UKN),Moeen Ali (AR),Ambati Rayudu (UKN),Ravindra Jadeja (AR),Shivam Dube (AR),MS Dhoni (WK),Dwayne Bravo (AR),Dwaine Pretorius (AR),Chris Jordan (BL),Mukesh Choudhary (BL)","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Bhanuka Rajapaksa (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),M Shahrukh Khan (UKN),Odean Smith (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Vaibhav Arora (BL),Arshdeep Singh (BL)","Liam Livingstone,Shikhar Dhawan","Rahul Chahar,Vaibhav Arora",3 April 2022 - night match (20-over match),Yeshwant Barde,Rod Tucker,Anil Chaudhary,Javagal Srinath,Rohan Pandit
2022,1304058,Sunrisers Hyderabad v Lucknow Super Giants,SRH v LSG,"12th Match (N), Indian Premier League at Navi Mumbai, Apr 4 2022",SRH,LSG,SRH,BOWL FIRST,169/7,157/9,157/9,169/7,LSG,Super Giants won by 12 runs,2022-04-04T14:00Z,2022-04-05T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Kane Williamson,KL Rahul,Avesh Khan,"Lucknow Super Giants 2, Sunrisers Hyderabad 0",False,20,157,9,17,20,169,7,20,"Avesh, Hooda star as Super Giants sink Sunrisers. Reduced to 27 for 3 after being sent in, Super Giants recovered to set a target of 170, and Sunrisers stumbled at the end of the chase","Rahul Tripathi,Nicholas Pooran","T Natarajan,Washington Sundar","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Washington Sundar (AR),Abdul Samad (UKN),Romario Shepherd (AR),Bhuvneshwar Kumar (BL),Umran Malik (BL),T Natarajan (BL)","KL Rahul (UKN),Quinton de Kock (WK),Evin Lewis (UKN),Manish Pandey (UKN),Deepak Hooda (AR),Ayush Badoni (UKN),Krunal Pandya (AR),Jason Holder (AR),Andrew Tye (BL),Ravi Bishnoi (BL),Avesh Khan (BL)","KL Rahul,Deepak Hooda","Avesh Khan,Jason Holder",4 April 2022 - night match (20-over match),Jayaraman Madanagopal,Navdeep Singh,Virender Sharma,Manu Nayyar,None
2022,1304059,Rajasthan Royals v Royal Challengers Bangalore,RR v RCB,"13th Match (N), Indian Premier League at Mumbai, Apr 5 2022",RR,RCB,RCB,BOWL FIRST,169/3,173/6,169/3,173/6,RCB,RCB won by 4 wkts (5b rem),2022-04-05T14:00Z,2022-04-06T23:59Z,58324,"Wankhede Stadium, Mumbai",Sanju Samson,Faf du Plessis,Dinesh Karthik,"Royal Challengers Bangalore 2, Rajasthan Royals 0",False,20,169,3,17,19.1,173,6,25,"Karthik and Shahbaz inspire Royal Challengers' scrappy win. Hasaranga, Harshal and Willey also play a part in handing Royals their first defeat of IPL 2022","Jos Buttler,Shimron Hetmyer","Yuzvendra Chahal,Trent Boult","Jos Buttler (UKN),Yashasvi Jaiswal (UKN),Devdutt Padikkal (UKN),Sanju Samson (WK),Shimron Hetmyer (UKN),Riyan Parag (UKN),Ravichandran Ashwin (AR),Navdeep Saini (BL),Trent Boult (BL),Yuzvendra Chahal (BL),Prasidh Krishna (BL)","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),David Willey (AR),Sherfane Rutherford (UKN),Shahbaz Ahmed (AR),Dinesh Karthik (WK),Harshal Patel (BL),Wanindu Hasaranga de Silva (AR),Mohammed Siraj (BL),Akash Deep (AR)","Shahbaz Ahmed,Dinesh Karthik","Harshal Patel,David Willey",5 April 2022 - night match (20-over match),Anil Chaudhary,Saiyed Khalid,Nitin Menon,Javagal Srinath,Nikhil Patwardhan
2022,1304060,Kolkata Knight Riders v Mumbai Indians,KKR v MI,"14th Match (N), Indian Premier League at Pune, Apr 6 2022",KKR,MI,KKR,BOWL FIRST,161/4,162/5,162/5,161/4,KKR,KKR won by 5 wkts (24b rem),2022-04-06T14:00Z,2022-04-07T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Shreyas Iyer,Rohit Sharma,Pat Cummins,"Kolkata Knight Riders 2, Mumbai Indians 0",False,16,162,5,24,20,161,4,20,"Cummins' 14-ball fifty stuns Mumbai, takes Knight Riders top of the table. Daniel Sams is taken apart in 35-run over as five-time champions lose third in a row, this one with four overs to spare","Pat Cummins,Venkatesh Iyer","Pat Cummins,Umesh Yadav","Ajinkya Rahane (UKN),Venkatesh Iyer (AR),Shreyas Iyer (UKN),Sam Billings (WK),Nitish Rana (UKN),Andre Russell (AR),Pat Cummins (BL),Sunil Narine (AR),Rasikh Salam (BL),Umesh Yadav (BL),Varun Chakravarthy (BL)","Rohit Sharma (UKN),Ishan Kishan (WK),Dewald Brevis (AR),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Daniel Sams (AR),Murugan Ashwin (BL),Tymal Mills (BL),Jasprit Bumrah (BL),Basil Thampi (BL)","Suryakumar Yadav,Tilak Varma","Murugan Ashwin,Tymal Mills",6 April 2022 - night match (20-over match),KN Ananthapadmanabhan,Bruce Oxenford,Ulhas Gandhe,Narayanan Kutty,Saidharshan Kumar
2022,1304061,Lucknow Super Giants v Delhi Capitals,LSG v DC,"15th Match (N), Indian Premier League at Navi Mumbai, Apr 7 2022",LSG,DC,LSG,BOWL FIRST,149/3,155/4,155/4,149/3,LSG,Super Giants won by 6 wkts (2b rem),2022-04-07T14:00Z,2022-04-08T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",KL Rahul,Rishabh Pant,Quinton de Kock,"Lucknow Super Giants 2, Delhi Capitals 0",False,19.4,155,4,16,20,149,3,19,Quinton de Kock aces chase after Ravi Bishnoi throttles Capitals. LSG's bowlers led a remarkable comeback after Prithvi Shaw ran away to 61 off 34 balls,"Quinton de Kock,KL Rahul","Ravi Bishnoi,Krishnappa Gowtham","KL Rahul (UKN),Quinton de Kock (WK),Evin Lewis (UKN),Deepak Hooda (AR),Krunal Pandya (AR),Ayush Badoni (UKN),Krishnappa Gowtham (AR),Jason Holder (AR),Avesh Khan (BL),Andrew Tye (BL),Ravi Bishnoi (BL)","Prithvi Shaw (UKN),David Warner (UKN),Rovman Powell (UKN),Rishabh Pant (WK),Sarfaraz Khan (UKN),Lalit Yadav (AR),Axar Patel (AR),Shardul Thakur (BL),Kuldeep Yadav (BL),Mustafizur Rahman (BL),Anrich Nortje (BL)","Prithvi Shaw,Rishabh Pant","Kuldeep Yadav,Lalit Yadav",7 April 2022 - night match (20-over match),Tapan Sharma,Rod Tucker,Jayaraman Madanagopal,Shakti Singh,Akshay Totre
2022,1304062,Punjab Kings v Gujarat Titans,PBKS v GT,"16th Match (N), Indian Premier League at Mumbai, Apr 8 2022",PBKS,GT,GT,BOWL FIRST,189/9,190/4,189/9,190/4,GT,Titans won by 6 wkts (0b rem),2022-04-08T14:00Z,2022-04-09T23:59Z,58317,"Brabourne Stadium, Mumbai",Mayank Agarwal,Hardik Pandya,Shubman Gill,"Gujarat Titans 2, Punjab Kings 0",False,20,189,9,27,20,190,4,26,"Rahul Tewatia hits 6, 6 off last two balls in spectacular finish for Gujarat Titans. Gill put the chase on track with 96 before Kings pulled it back and took the game deep","Liam Livingstone,Shikhar Dhawan","Kagiso Rabada,Rahul Chahar","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Jonny Bairstow (WK),Liam Livingstone (AR),Jitesh Sharma (UKN),Odean Smith (AR),M Shahrukh Khan (UKN),Kagiso Rabada (BL),Rahul Chahar (BL),Vaibhav Arora (BL),Arshdeep Singh (BL)","Matthew Wade (WK),Shubman Gill (UKN),Sai Sudharsan (UKN),Hardik Pandya (AR),David Miller (UKN),Rahul Tewatia (AR),Abhinav Manohar (AR),Rashid Khan (BL),Darshan Nalkande (BL),Mohammed Shami (BL),Lockie Ferguson (BL)","Shubman Gill,Sai Sudharsan","Rashid Khan,Darshan Nalkande",8 April 2022 - night match (20-over match),Anil Chaudhary,Virender Sharma,Pashchim Pathak,Javagal Srinath,Chirra Ravikanthreddy
2022,1304063,Chennai Super Kings v Sunrisers Hyderabad,CSK v SRH,"17th Match (D/N), Indian Premier League at Navi Mumbai, Apr 9 2022",CSK,SRH,SRH,BOWL FIRST,154/7,155/2,154/7,155/2,SRH,Sunrisers won by 8 wkts (14b rem),2022-04-09T10:00Z,2022-04-10T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Ravindra Jadeja,Kane Williamson,Abhishek Sharma,"Sunrisers Hyderabad 2, Chennai Super Kings 0",False,20,154,7,17,17.4,155,2,19,"Abhishek Sharma, Rahul Tripathi do the job as Sunrisers get on the board. Super Kings lose their fourth match in a row and already face a monumental task ahead to make the playoffs","Moeen Ali,Ambati Rayudu","Mukesh Choudhary,Dwayne Bravo","Robin Uthappa (UKN),Ruturaj Gaikwad (UKN),Moeen Ali (AR),Ambati Rayudu (UKN),Shivam Dube (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Dwayne Bravo (AR),Chris Jordan (BL),Maheesh Theekshana (BL),Mukesh Choudhary (BL)","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Nicholas Pooran (WK),Aiden Markram (UKN),Shashank Singh (AR),Washington Sundar (AR),Bhuvneshwar Kumar (BL),Marco Jansen (AR),Umran Malik (BL),T Natarajan (BL)","Abhishek Sharma,Rahul Tripathi","Washington Sundar,T Natarajan",9 April 2022 - day/night match (20-over match),Nitin Menon,Navdeep Singh,Yeshwant Barde,Javagal Srinath,Nitin Pandit
2022,1304064,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,"18th Match (N), Indian Premier League at Pune, Apr 9 2022",RCB,MI,RCB,BOWL FIRST,151/6,152/3,152/3,151/6,RCB,RCB won by 7 wkts (9b rem),2022-04-09T14:00Z,2022-04-10T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Faf du Plessis,Rohit Sharma,Anuj Rawat,"Royal Challengers Bangalore 2, Mumbai Indians 0",False,18.3,152,3,17,20,151,6,21,Rawat 66 seals deal as RCB keep Mumbai winless. Suryakumar's 68 in vain as Mumbai join fellow sufferers Chennai Super Kings at the bottom of the table,"Anuj Rawat,Virat Kohli","Harshal Patel,Wanindu Hasaranga de Silva","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),Dinesh Karthik (WK),Glenn Maxwell (AR),David Willey (AR),Shahbaz Ahmed (AR),Wanindu Hasaranga de Silva (AR),Harshal Patel (BL),Mohammed Siraj (BL),Akash Deep (AR)","Ishan Kishan (WK),Rohit Sharma (UKN),Dewald Brevis (AR),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Ramandeep Singh (UKN),Jaydev Unadkat (BL),Murugan Ashwin (BL),Jasprit Bumrah (BL),Basil Thampi (BL)","Suryakumar Yadav,Ishan Kishan","Jaydev Unadkat,Dewald Brevis",9 April 2022 - night match (20-over match),KN Ananthapadmanabhan,Bruce Oxenford,Ulhas Gandhe,Narayanan Kutty,Vinod Seshan
2022,1304065,Kolkata Knight Riders v Delhi Capitals,KKR v DC,"19th Match (D/N), Indian Premier League at Mumbai, Apr 10 2022",KKR,DC,KKR,BOWL FIRST,215/5,171,171,215/5,DC,Capitals won by 44 runs,2022-04-10T10:00Z,2022-04-11T23:59Z,58317,"Brabourne Stadium, Mumbai",Shreyas Iyer,Rishabh Pant,Kuldeep Yadav,"Delhi Capitals 2, Kolkata Knight Riders 0",False,19.4,171,10,22,20,215,5,29,,"Shreyas Iyer,Nitish Rana","Sunil Narine,Andre Russell","Ajinkya Rahane (UKN),Venkatesh Iyer (AR),Shreyas Iyer (UKN),Nitish Rana (UKN),Andre Russell (AR),Sam Billings (WK),Pat Cummins (BL),Sunil Narine (AR),Umesh Yadav (BL),Rasikh Salam (BL),Varun Chakravarthy (BL)","Prithvi Shaw (UKN),David Warner (UKN),Rishabh Pant (WK),Lalit Yadav (AR),Rovman Powell (UKN),Axar Patel (AR),Shardul Thakur (BL),Sarfaraz Khan (UKN),Kuldeep Yadav (BL),Mustafizur Rahman (BL),Khaleel Ahmed (BL)","David Warner,Prithvi Shaw","Kuldeep Yadav,Khaleel Ahmed",10 April 2022 - day/night match (20-over match),Chris Gaffaney,Jayaraman Madanagopal,Saiyed Khalid,Prakash Bhatt,Rohan Pandit
2022,1304066,Rajasthan Royals v Lucknow Super Giants,RR v LSG,"20th Match (N), Indian Premier League at Mumbai, Apr 10 2022",RR,LSG,LSG,BOWL FIRST,165/6,162/8,165/6,162/8,RR,Royals won by 3 runs,2022-04-10T14:00Z,2022-04-11T23:59Z,58324,"Wankhede Stadium, Mumbai",Sanju Samson,KL Rahul,Yuzvendra Chahal,"Rajasthan Royals 2, Lucknow Super Giants 0",False,20,165,6,19,20,162,8,19,,"Shimron Hetmyer,Devdutt Padikkal","Yuzvendra Chahal,Trent Boult","Jos Buttler (UKN),Devdutt Padikkal (UKN),Sanju Samson (WK),Rassie van der Dussen (UKN),Shimron Hetmyer (UKN),Ravichandran Ashwin (AR),Riyan Parag (UKN),Trent Boult (BL),Yuzvendra Chahal (BL),Kuldeep Sen (BL),Prasidh Krishna (BL)","KL Rahul (UKN),Quinton de Kock (WK),Krishnappa Gowtham (AR),Jason Holder (AR),Deepak Hooda (AR),Ayush Badoni (UKN),Krunal Pandya (AR),Marcus Stoinis (AR),Dushmantha Chameera (BL),Avesh Khan (BL),Ravi Bishnoi (BL)","Quinton de Kock,Marcus Stoinis","Krishnappa Gowtham,Jason Holder",10 April 2022 - night match (20-over match),Anil Chaudhary,Tapan Sharma,Pashchim Pathak,Javagal Srinath,Sadashiv Iyer
2022,1304067,Sunrisers Hyderabad v Gujarat Titans,SRH v GT,"21st Match (N), Indian Premier League at Navi Mumbai, Apr 11 2022",SRH,GT,SRH,BOWL FIRST,162/7,168/2,168/2,162/7,SRH,Sunrisers won by 8 wkts (5b rem),2022-04-11T14:00Z,2022-04-12T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Kane Williamson,Hardik Pandya,Kane Williamson,"Sunrisers Hyderabad 2, Gujarat Titans 0",False,19.1,168,2,19,20,162,7,18,,"Kane Williamson,Abhishek Sharma","T Natarajan,Bhuvneshwar Kumar","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Nicholas Pooran (WK),Aiden Markram (UKN),Shashank Singh (AR),Washington Sundar (AR),Marco Jansen (AR),Bhuvneshwar Kumar (BL),T Natarajan (BL),Umran Malik (BL)","Matthew Wade (WK),Shubman Gill (UKN),Sai Sudharsan (UKN),Hardik Pandya (AR),David Miller (UKN),Abhinav Manohar (AR),Rahul Tewatia (AR),Rashid Khan (BL),Darshan Nalkande (BL),Mohammed Shami (BL),Lockie Ferguson (BL)","Hardik Pandya,Abhinav Manohar","Hardik Pandya,Rashid Khan",11 April 2022 - night match (20-over match),Chirra Ravikanthreddy,Rod Tucker,Virender Sharma,Daniel Manohar,Nikhil Patwardhan
2022,1304068,Chennai Super Kings v Royal Challengers Bangalore,CSK v RCB,"22nd Match (N), Indian Premier League at Navi Mumbai, Apr 12 2022",CSK,RCB,RCB,BOWL FIRST,216/4,193/9,216/4,193/9,CSK,Super Kings won by 23 runs,2022-04-12T14:00Z,2022-04-13T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Ravindra Jadeja,Faf du Plessis,Shivam Dube,"Chennai Super Kings 2, Royal Challengers Bangalore 0",False,20,216,4,29,20,193,9,24,CSK get on the board after Dube-Uthappa show. Theekshana leads the bowling effort with four-for after batters turn on the style to put up huge total,"Shivam Dube,Robin Uthappa","Maheesh Theekshana,Ravindra Jadeja","Ruturaj Gaikwad (UKN),Robin Uthappa (UKN),Moeen Ali (AR),Shivam Dube (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Ambati Rayudu (UKN),Dwayne Bravo (AR),Chris Jordan (BL),Maheesh Theekshana (BL),Mukesh Choudhary (BL)","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),Glenn Maxwell (AR),Shahbaz Ahmed (AR),Suyash Prabhudessai (AR),Dinesh Karthik (WK),Wanindu Hasaranga de Silva (AR),Akash Deep (AR),Mohammed Siraj (BL),Josh Hazlewood (BL)","Shahbaz Ahmed,Suyash Prabhudessai","Wanindu Hasaranga de Silva,Josh Hazlewood",12 April 2022 - night match (20-over match),Nitin Menon,Nitin Pandit,Yeshwant Barde,Javagal Srinath,Akshay Totre
2022,1304069,Mumbai Indians v Punjab Kings,MI v PBKS,"23rd Match (N), Indian Premier League at Pune, Apr 13 2022",MI,PBKS,MI,BOWL FIRST,198/5,186/9,186/9,198/5,PBKS,Punjab Kings won by 12 runs,2022-04-13T14:00Z,2022-04-14T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Rohit Sharma,Mayank Agarwal,Mayank Agarwal,"Punjab Kings 2, Mumbai Indians 0",False,20,186,9,26,20,198,5,23,"Mumbai run out of power, crashing to fifth straight loss. Brevis and Tilak Varma put on a show, but Punjab Kings had enough on the board to weather it","Dewald Brevis,Suryakumar Yadav","Basil Thampi,Jasprit Bumrah","Rohit Sharma (UKN),Ishan Kishan (WK),Dewald Brevis (AR),Tilak Varma (AR),Suryakumar Yadav (UKN),Kieron Pollard (AR),Jaydev Unadkat (BL),Murugan Ashwin (BL),Jasprit Bumrah (BL),Tymal Mills (BL),Basil Thampi (BL)","Mayank Agarwal (UKN),Shikhar Dhawan (UKN),Jonny Bairstow (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),M Shahrukh Khan (UKN),Odean Smith (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Vaibhav Arora (BL),Arshdeep Singh (BL)","Shikhar Dhawan,Mayank Agarwal","Odean Smith,Kagiso Rabada",13 April 2022 - night match (20-over match),Ulhas Gandhe,Bruce Oxenford,KN Ananthapadmanabhan,Narayanan Kutty,Saidharshan Kumar
2022,1304070,Rajasthan Royals v Gujarat Titans,RR v GT,"24th Match (N), Indian Premier League at Navi Mumbai, Apr 14 2022",RR,GT,RR,BOWL FIRST,192/4,155/9,155/9,192/4,GT,Titans won by 37 runs,2022-04-14T14:00Z,2022-04-15T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Sanju Samson,Hardik Pandya,Hardik Pandya,"Gujarat Titans 2, Rajasthan Royals 0",False,20,155,9,19,20,192,4,29,"Hardik brings the thrill as Titans top table. Ferguson, Dayal impress with the ball; Buttler's 23-ball fifty not enough for Royals","Jos Buttler,Shimron Hetmyer","Yuzvendra Chahal,Riyan Parag","Jos Buttler (UKN),Devdutt Padikkal (UKN),Ravichandran Ashwin (AR),Sanju Samson (WK),Rassie van der Dussen (UKN),Shimron Hetmyer (UKN),Riyan Parag (UKN),James Neesham (AR),Prasidh Krishna (BL),Yuzvendra Chahal (BL),Kuldeep Sen (BL)","Matthew Wade (WK),Shubman Gill (UKN),Vijay Shankar (AR),Hardik Pandya (AR),Abhinav Manohar (AR),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Mohammed Shami (BL),Lockie Ferguson (BL),Yash Dayal (BL)","Hardik Pandya,Abhinav Manohar","Lockie Ferguson,Yash Dayal",14 April 2022 - night match (20-over match),Chris Gaffaney,Rohan Pandit,Jayaraman Madanagopal,Manu Nayyar,Tapan Sharma
2022,1304071,Sunrisers Hyderabad v Kolkata Knight Riders,SRH v KKR,"25th Match (N), Indian Premier League at Mumbai, Apr 15 2022",SRH,KKR,SRH,BOWL FIRST,175/8,176/3,176/3,175/8,SRH,Sunrisers won by 7 wkts (13b rem),2022-04-15T14:00Z,2022-04-16T23:59Z,58317,"Brabourne Stadium, Mumbai",Kane Williamson,Shreyas Iyer,Rahul Tripathi,"Sunrisers Hyderabad 2, Kolkata Knight Riders 0",False,17.5,176,3,23,20,175,8,24,"Tripathi, Markram hit fifties as Sunrisers make it three in a row. Earlier, an impressive show from Sunrisers' pace pack kept Knight Riders to a gettable total","Rahul Tripathi,Aiden Markram","T Natarajan,Umran Malik","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Shashank Singh (AR),Jagadeesha Suchith (BL),Marco Jansen (AR),Bhuvneshwar Kumar (BL),T Natarajan (BL),Umran Malik (BL)","Venkatesh Iyer (AR),Aaron Finch (UKN),Shreyas Iyer (UKN),Sunil Narine (AR),Nitish Rana (UKN),Sheldon Jackson (WK),Andre Russell (AR),Pat Cummins (BL),Aman Hakim Khan (BL),Umesh Yadav (BL),Varun Chakravarthy (BL)","Nitish Rana,Andre Russell","Andre Russell,Pat Cummins",15 April 2022 - night match (20-over match),Sadashiv Iyer,Virender Sharma,Saiyed Khalid,Prakash Bhatt,Pashchim Pathak
2022,1304072,Mumbai Indians v Lucknow Super Giants,MI v LSG,"26th Match (D/N), Indian Premier League at Mumbai, Apr 16 2022",MI,LSG,MI,BOWL FIRST,199/4,181/9,181/9,199/4,LSG,Super Giants won by 18 runs,2022-04-16T10:00Z,2022-04-17T23:59Z,58317,"Brabourne Stadium, Mumbai",Rohit Sharma,KL Rahul,KL Rahul,"Lucknow Super Giants 2, Mumbai Indians 0",False,20,181,9,23,20,199,4,28,"Rahul 103*, Avesh three-for headline dominant Super Giants' fourth win. Poor fielding and wayward bowling compound matters for Mumbai Indians, who have now lost six games on the bounce","Suryakumar Yadav,Dewald Brevis","Jaydev Unadkat,Murugan Ashwin","Ishan Kishan (WK),Rohit Sharma (UKN),Dewald Brevis (AR),Suryakumar Yadav (UKN),Tilak Varma (AR),Kieron Pollard (AR),Fabian Allen (AR),Jaydev Unadkat (BL),Murugan Ashwin (BL),Jasprit Bumrah (BL),Tymal Mills (BL)","KL Rahul (UKN),Quinton de Kock (WK),Manish Pandey (UKN),Marcus Stoinis (AR),Deepak Hooda (AR),Krunal Pandya (AR),Ayush Badoni (UKN),Jason Holder (AR),Dushmantha Chameera (BL),Avesh Khan (BL),Ravi Bishnoi (BL)","KL Rahul,Manish Pandey","Avesh Khan,Marcus Stoinis",16 April 2022 - day/night match (20-over match),Anil Chaudhary,Nikhil Patwardhan,Navdeep Singh,Shakti Singh,Yeshwant Barde
2022,1304073,Delhi Capitals v Royal Challengers Bangalore,DC v RCB,"27th Match (N), Indian Premier League at Mumbai, Apr 16 2022",DC,RCB,DC,BOWL FIRST,189/5,173/7,173/7,189/5,RCB,RCB won by 16 runs,2022-04-16T14:00Z,2022-04-17T23:59Z,58324,"Wankhede Stadium, Mumbai",Rishabh Pant,Faf du Plessis,Dinesh Karthik,"Royal Challengers Bangalore 2, Delhi Capitals 0",False,20,173,7,21,20,189,5,27,"Another Dinesh Karthik blitz fashions Royal Challengers' victory. Glenn Maxwell did the early legwork with a fifty of his own, rendering a David Warner special in vain","David Warner,Rishabh Pant","Shardul Thakur,Axar Patel","Prithvi Shaw (UKN),David Warner (UKN),Mitchell Marsh (AR),Rishabh Pant (WK),Rovman Powell (UKN),Lalit Yadav (AR),Shardul Thakur (BL),Axar Patel (AR),Kuldeep Yadav (BL),Mustafizur Rahman (BL),Khaleel Ahmed (BL)","Faf du Plessis (UKN),Anuj Rawat (UKN),Virat Kohli (UKN),Glenn Maxwell (AR),Suyash Prabhudessai (AR),Shahbaz Ahmed (AR),Dinesh Karthik (WK),Wanindu Hasaranga de Silva (AR),Mohammed Siraj (BL),Harshal Patel (BL),Josh Hazlewood (BL)","Dinesh Karthik,Glenn Maxwell","Josh Hazlewood,Mohammed Siraj",16 April 2022 - night match (20-over match),Jayaraman Madanagopal,Chirra Ravikanthreddy,Chris Gaffaney,Javagal Srinath,Nitin Pandit
2022,1304074,Punjab Kings v Sunrisers Hyderabad,PBKS v SRH,"28th Match (D/N), Indian Premier League at Navi Mumbai, Apr 17 2022",PBKS,SRH,SRH,BOWL FIRST,151,152/3,151,152/3,SRH,Sunrisers won by 7 wkts (7b rem),2022-04-17T10:00Z,2022-04-18T23:59Z,343050,"Dr DY Patil Sports Academy, Navi Mumbai",Shikhar Dhawan,Kane Williamson,Umran Malik,"Sunrisers Hyderabad 2, Punjab Kings 0",False,20,151,10,20,18.5,152,3,16,"Bhuvneshwar, Umran Malik share seven wickets to guide Sunrisers into top four. Sunrisers registered their fourth successive victory to be placed fourth on the table with eight points","Liam Livingstone,M Shahrukh Khan","Rahul Chahar,Kagiso Rabada","Shikhar Dhawan (UKN),Prabhsimran Singh (UKN),Jonny Bairstow (UKN),Liam Livingstone (AR),Jitesh Sharma (WK),M Shahrukh Khan (UKN),Odean Smith (AR),Kagiso Rabada (BL),Rahul Chahar (BL),Vaibhav Arora (BL),Arshdeep Singh (BL)","Abhishek Sharma (AR),Kane Williamson (UKN),Rahul Tripathi (UKN),Aiden Markram (UKN),Nicholas Pooran (WK),Shashank Singh (AR),Jagadeesha Suchith (BL),Bhuvneshwar Kumar (BL),Marco Jansen (AR),T Natarajan (BL),Umran Malik (BL)","Aiden Markram,Nicholas Pooran","Umran Malik,Bhuvneshwar Kumar",17 April 2022 - day/night match (20-over match),Rohan Pandit,Pashchim Pathak,Rod Tucker,Daniel Manohar,Akshay Totre
2022,1304075,Gujarat Titans v Chennai Super Kings,GT v CSK,"29th Match (N), Indian Premier League at Pune, Apr 17 2022",GT,CSK,GT,BOWL FIRST,169/5,170/7,170/7,169/5,GT,Titans won by 3 wkts (1b rem),2022-04-17T14:00Z,2022-04-18T23:59Z,545380,"Maharashtra Cricket Association Stadium, Pune",Rashid Khan,Ravindra Jadeja,David Miller,"Gujarat Titans 2, Chennai Super Kings 0",False,19.5,170,7,21,20,169,5,20,David Miller classic brings the house down on Chennai Super Kings. Rashid Khan cameo at the end helps Gujarat Titans seal victory despite their having been 16 for 3 and 87 for 5,"David Miller,Rashid Khan","Alzarri Joseph,Mohammed Shami","Wriddhiman Saha (WK),Shubman Gill (UKN),Vijay Shankar (AR),Abhinav Manohar (AR),David Miller (UKN),Rahul Tewatia (AR),Rashid Khan (BL),Alzarri Joseph (BL),Lockie Ferguson (BL),Mohammed Shami (BL),Yash Dayal (BL)","Ruturaj Gaikwad (UKN),Robin Uthappa (UKN),Moeen Ali (AR),Ambati Rayudu (UKN),Shivam Dube (AR),Ravindra Jadeja (AR),MS Dhoni (WK),Dwayne Bravo (AR),Chris Jordan (BL),Maheesh Theekshana (BL),Mukesh Choudhary (BL)","Ruturaj Gaikwad,Ambati Rayudu","Dwayne Bravo,Maheesh Theekshana",17 April 2022 - night match (20-over match),KN Ananthapadmanabhan,Ulhas Gandhe,Bruce Oxenford,Narayanan Kutty,Vinod Seshan
